"cultivo","cve_ent","entidad","cve_mun","municipio","productores","escenario_marginacion","escenario_precio","latitud","longitud","im","gm","imn"
"Maíz","20","Oaxaca","562","Magdalena Yodocono de Porfirio Díaz",185,0.0,0.0,17.3851,-97.355,53.9981,"Medio",0.845534
"Maíz","20","Oaxaca","563","Yogana",283,1814050.0,0.0,16.4612,-96.7886,47.0043,"Muy alto",0.736023
"Maíz","24","San Luis Potosí","054","Xilitla",1655,0.0,0.0,21.3852,-98.9896,50.8555,"Alto",0.796326
"Maíz","20","Oaxaca","151","San Francisco Teopan",73,0.0,0.0,17.8511,-97.4925,51.8376,"Alto",0.811705
"Maíz","20","Oaxaca","499","Santiago Yolomécatl",137,0.0,0.0,17.4709,-97.5697,55.6487,"Bajo",0.871381
"Maíz","10","Durango","026","San Dimas",1557,0.0,0.0,24.1022,-105.931,54.946,"Bajo",0.860379
"Maíz","24","San Luis Potosí","053","Axtla de Terrazas",173,0.0,0.0,21.4364,-98.875,54.4716,"Medio",0.852949
"Maíz","24","San Luis Potosí","041","Tanlajás",1023,0.0,0.0,21.6657,-98.8881,52.0849,"Alto",0.815578
"Maíz","20","Oaxaca","126","San Cristóbal Amatlán",570,2182010.0,0.0,16.3184,-96.41,48.292,"Muy alto",0.756185
"Maíz","20","Oaxaca","059","Miahuatlán de Porfirio Díaz",3355,0.0,0.0,16.3285,-96.5965,53.8488,"Medio",0.843197
"Maíz","24","San Luis Potosí","057","Matlapa",1056,0.0,0.0,21.3375,-98.8268,52.2664,"Alto",0.818419
"Maíz","20","Oaxaca","015","Coatecas Altas",1138,4385160.0,0.0,16.5368,-96.665,46.8164,"Muy alto",0.73308
"Maíz","20","Oaxaca","028","Heroica Ciudad de Ejutla de Crespo",2607,0.0,0.0,16.5643,-96.7319,51.7204,"Alto",0.809869
"Maíz","16","Michoacán de Ocampo","020","Cuitzeo",704,0.0,0.0,19.9682,-101.14,55.4465,"Bajo",0.868215
"Maíz","16","Michoacán de Ocampo","105","Vista Hermosa",417,0.0,0.0,20.2731,-102.474,56.6625,"Muy bajo",0.887255
"Maíz","24","San Luis Potosí","038","Tampacán",74,0.0,0.0,21.4023,-98.7277,50.7427,"Alto",0.794559
"Maíz","16","Michoacán de Ocampo","067","Penjamillo",1804,0.0,0.0,20.1045,-101.934,54.8868,"Bajo",0.859451
"Maíz","24","San Luis Potosí","018","Huehuetlán",464,0.0,0.0,21.5462,-98.9664,50.5275,"Alto",0.791191
"Maíz","20","Oaxaca","159","San Jerónimo Coatlán",607,0.0,0.0,16.2327,-96.8693,49.3702,"Alto",0.773069
"Maíz","16","Michoacán de Ocampo","060","Numarán",282,0.0,0.0,20.2549,-101.947,55.4872,"Bajo",0.868852
"Maíz","16","Michoacán de Ocampo","018","Copándaro",424,0.0,0.0,19.8938,-101.215,54.9168,"Bajo",0.859921
"Maíz","16","Michoacán de Ocampo","078","Santa Ana Maya",453,0.0,0.0,20.0084,-101.022,55.9891,"Bajo",0.876712
"Maíz","21","Puebla","132","San Martín Texmelucan",1762,0.0,0.0,19.2829,-98.4355,58.2204,"Muy bajo",0.91165
"Maíz","20","Oaxaca","341","San Pedro Yucunama",58,0.0,0.0,17.561,-97.4826,53.3629,"Medio",0.835589
"Maíz","21","Puebla","060","Domingo Arenas",1061,0.0,0.0,19.142,-98.4575,55.0794,"Bajo",0.862467
"Maíz","24","San Luis Potosí","037","Tamazunchale",1969,0.0,0.0,21.2627,-98.7915,52.83,"Medio",0.827244
"Maíz","16","Michoacán de Ocampo","110","Zinapécuaro",1329,0.0,0.0,19.8603,-100.828,55.8575,"Bajo",0.874651
"Maíz","20","Oaxaca","195","San Juan Diuxi",409,273061.0,0.0,17.2815,-97.3742,47.3753,"Muy alto",0.741832
"Maíz","13","Hidalgo","038","Mineral del Chico",621,0.0,0.0,20.2156,-98.7312,53.8718,"Medio",0.843557
"Maíz","20","Oaxaca","289","San Nicolás",229,0.0,0.0,16.416,-96.7408,51.0491,"Alto",0.799358
"Maíz","16","Michoacán de Ocampo","088","Tarímbaro",1121,0.0,0.0,19.7957,-101.176,57.8355,"Muy bajo",0.905624
"Maíz","20","Oaxaca","533","Santo Tomás Tamazulapan",204,0.0,0.0,16.272,-96.5858,53.2132,"Medio",0.833244
"Maíz","20","Oaxaca","121","San Bartolo Soyaltepec",168,0.0,0.0,17.5906,-97.3089,53.6973,"Medio",0.840825
"Maíz","20","Oaxaca","047","Santa Magdalena Jicotlán",6,0.0,0.0,17.807,-97.4706,55.3631,"Bajo",0.86691
"Maíz","20","Oaxaca","353","Santa Ana",439,0.0,0.0,16.3406,-96.7176,52.5034,"Alto",0.82213
"Maíz","16","Michoacán de Ocampo","008","Aquila",1952,35873400.0,0.0,18.5991,-103.505,45.8029,"Muy alto",0.71721
"Maíz","20","Oaxaca","203","San Juan Lachigalla",598,1596490.0,0.0,16.5917,-96.5488,48.0856,"Muy alto",0.752953
"Maíz","20","Oaxaca","236","San Marcial Ozolotepec",147,887328.0,0.0,16.0893,-96.4059,46.3305,"Muy alto",0.725471
"Maíz","20","Oaxaca","495","Santiago Xanica",299,1388560.0,0.0,16.0095,-96.2249,47.5693,"Muy alto",0.744869
"Maíz","24","San Luis Potosí","029","San Martín Chalchicuautla",424,0.0,0.0,21.3697,-98.6572,49.355,"Alto",0.772831
"Maíz","20","Oaxaca","362","Santa Catarina Cuixtla",133,0.0,0.0,16.3044,-96.6447,53.3564,"Medio",0.835487
"Maíz","13","Hidalgo","075","Tolcayuca",125,0.0,0.0,19.9566,-98.9218,57.9934,"Muy bajo",0.908096
"Maíz","20","Oaxaca","061","Monjas",291,1976580.0,0.0,16.3672,-96.6368,48.1697,"Muy alto",0.754271
"Maíz","15","México","080","Sultepec",2180,0.0,0.0,18.8585,-99.9664,51.639,"Alto",0.808594
"Maíz","20","Oaxaca","384","Santa Cruz Xitla",527,0.0,0.0,16.3224,-96.6731,50.8954,"Alto",0.796951
"Maíz","20","Oaxaca","347","San Sebastián Río Hondo",499,0.0,0.0,16.1828,-96.4641,52.9561,"Medio",0.82922
"Maíz","16","Michoacán de Ocampo","072","Queréndaro",782,0.0,0.0,19.8098,-100.884,55.86,"Bajo",0.87469
"Maíz","20","Oaxaca","167","San José del Peñasco",191,0.0,0.0,16.3161,-96.5014,49.8143,"Alto",0.780022
"Maíz","16","Michoacán de Ocampo","071","Puruándiro",4211,0.0,0.0,20.0887,-101.515,56.1135,"Bajo",0.87866
"Maíz","20","Oaxaca","095","San Andrés Paxtlán",339,1099040.0,0.0,16.2156,-96.5076,48.7904,"Alto",0.76399
"Maíz","24","San Luis Potosí","013","Ciudad Valles",582,0.0,0.0,21.9865,-99.0187,57.448,"Muy bajo",0.899556
"Maíz","20","Oaxaca","339","San Pedro y San Pablo Teposcolula",511,0.0,0.0,17.5121,-97.4882,55.6342,"Bajo",0.871153
"Maíz","20","Oaxaca","422","Santa María Nativitas",145,0.0,0.0,17.6615,-97.3348,54.4358,"Medio",0.852389
"Maíz","13","Hidalgo","018","Chapulhuacán",619,0.0,0.0,21.1594,-98.9046,53.1936,"Medio",0.832938
"Maíz","16","Michoacán de Ocampo","004","Angamacutiro",839,0.0,0.0,20.1497,-101.708,55.3719,"Bajo",0.867047
"Maíz","20","Oaxaca","511","Santo Domingo Nuxaá",638,1861430.0,0.0,17.2219,-97.1207,48.247,"Muy alto",0.75548
"Maíz","20","Oaxaca","405","Villa de Chilapa de Díaz",97,0.0,0.0,17.5883,-97.6319,53.3945,"Medio",0.836084
"Maíz","20","Oaxaca","291","San Pablo Coatlán",596,0.0,0.0,16.224,-96.783,52.5896,"Alto",0.823481
"Maíz","20","Oaxaca","538","Sitio de Xitlapehua",141,0.0,0.0,16.351,-96.5326,53.3917,"Medio",0.836039
"Maíz","20","Oaxaca","005","Asunción Ixtaltepec",920,0.0,0.0,16.5038,-95.057,56.0072,"Bajo",0.876994
"Maíz","20","Oaxaca","344","San Sebastián Coatlán",445,0.0,0.0,16.2013,-96.8275,50.8209,"Alto",0.795784
"Maíz","16","Michoacán de Ocampo","022","Charo",952,0.0,0.0,19.7475,-101.047,55.4545,"Bajo",0.868341
"Maíz","20","Oaxaca","263","San Miguel Coatlán",488,0.0,0.0,16.1963,-96.6941,49.6306,"Alto",0.777146
"Maíz","20","Oaxaca","235","San Luis Amatlán",586,0.0,0.0,16.3895,-96.4971,50.5612,"Alto",0.791717
"Maíz","20","Oaxaca","057","Matías Romero Avendaño",2042,0.0,0.0,16.8779,-95.0422,54.5662,"Medio",0.854432
"Maíz","15","México","123","Luvianos",2779,0.0,0.0,18.9205,-100.299,51.4452,"Alto",0.80556
"Maíz","20","Oaxaca","018","Concepción Buenavista",97,0.0,0.0,17.8785,-97.4002,52.2676,"Alto",0.818438
"Maíz","20","Oaxaca","254","San Mateo Río Hondo",211,0.0,0.0,16.1442,-96.4484,51.4581,"Alto",0.805762
"Maíz","20","Oaxaca","319","San Pedro Mixtepec",168,0.0,0.0,16.2718,-96.2827,51.056,"Alto",0.799466
"Maíz","14","Jalisco","083","Tala",341,0.0,0.0,20.6525,-103.703,58.558,"Muy bajo",0.916936
"Maíz","14","Jalisco","094","Tequila",259,0.0,0.0,20.8794,-103.836,57.9677,"Muy bajo",0.907693
"Maíz","16","Michoacán de Ocampo","003","Álvaro Obregón",548,0.0,0.0,19.8263,-101.038,56.1159,"Bajo",0.878697
"Maíz","13","Hidalgo","024","Huasca de Ocampo",1713,0.0,0.0,20.2036,-98.5776,54.6416,"Bajo",0.855612
"Maíz","20","Oaxaca","255","San Mateo Sindihui",223,0.0,0.0,17.0042,-97.3512,51.0977,"Alto",0.800119
"Maíz","13","Hidalgo","031","Jacala de Ledezma",543,0.0,0.0,21.0083,-99.1886,53.9656,"Medio",0.845027
"Maíz","20","Oaxaca","424","Santa María Ozolotepec",316,0.0,0.0,16.1308,-96.3701,50.1231,"Alto",0.784859
"Maíz","20","Oaxaca","534","San Vicente Coatlán",502,3060690.0,0.0,16.3869,-96.845,48.8383,"Alto",0.764739
"Maíz","20","Oaxaca","154","San Ildefonso Amatlán",256,0.0,0.0,16.3341,-96.4916,51.7905,"Alto",0.810967
"Maíz","20","Oaxaca","279","San Miguel Suchixtepec",104,0.0,0.0,16.094,-96.4664,53.0972,"Medio",0.831428
"Maíz","20","Oaxaca","512","Santo Domingo Ozolotepec",122,0.0,0.0,16.1509,-96.3104,50.949,"Alto",0.79779
"Maíz","20","Oaxaca","106","San Antonio Acutla",143,0.0,0.0,17.744,-97.5003,53.569,"Medio",0.838817
"Maíz","10","Durango","034","Tamazula",1813,21798500.0,0.0,24.9703,-106.967,47.0906,"Muy alto",0.737373
"Maíz","20","Oaxaca","556","La Trinidad Vista Hermosa",90,0.0,0.0,17.7726,-97.5058,54.1173,"Medio",0.847401
"Maíz","20","Oaxaca","241","San Martín Lachilá",162,0.0,0.0,16.6109,-96.8494,53.2235,"Medio",0.833406
"Maíz","20","Oaxaca","351","San Simón Almolongas",583,0.0,0.0,16.4074,-96.7197,51.7345,"Alto",0.81009
"Maíz","20","Oaxaca","080","San Agustín Amatengo",386,0.0,0.0,16.5099,-96.7893,50.77,"Alto",0.794987
"Maíz","20","Oaxaca","540","Villa de Tamazulápam del Progreso",153,0.0,0.0,17.6731,-97.5728,56.5393,"Bajo",0.885328
"Maíz","20","Oaxaca","391","Santa Lucía Miahuatlán",545,2717740.0,0.0,16.1865,-96.6182,46.2649,"Muy alto",0.724444
"Maíz","20","Oaxaca","521","Santo Domingo Tonaltepec",71,0.0,0.0,17.6109,-97.3601,53.1254,"Medio",0.83187
"Maíz","20","Oaxaca","238","San Martín de los Cansecos",143,0.0,0.0,16.6565,-96.729,52.9297,"Medio",0.828806
"Maíz","20","Oaxaca","256","San Mateo Tlapiltepec",40,0.0,0.0,17.8106,-97.4312,54.1804,"Medio",0.848389
"Maíz","20","Oaxaca","548","Tepelmeme Villa de Morelos",235,0.0,0.0,17.8748,-97.3622,49.6856,"Alto",0.778008
"Maíz","20","Oaxaca","488","Santiago Tepetlapa",20,0.0,0.0,17.7826,-97.4015,54.4259,"Medio",0.852233
"Maíz","14","Jalisco","002","Acatlán de Juárez",598,0.0,0.0,20.4214,-103.587,58.739,"Muy bajo",0.919771
"Maíz","14","Jalisco","005","Amatitán",103,0.0,0.0,20.835,-103.73,58.2853,"Muy bajo",0.912666
"Maíz","20","Oaxaca","129","San Cristóbal Suchixtlahuaca",45,0.0,0.0,17.7276,-97.3667,55.9627,"Bajo",0.876298
"Maíz","20","Oaxaca","552","Tlacotepec Plumas",95,0.0,0.0,17.8508,-97.4328,54.4568,"Medio",0.852718
"Maíz","20","Oaxaca","536","San Vicente Nuñú",126,0.0,0.0,17.4568,-97.4423,54.752,"Bajo",0.85734
"Maíz","20","Oaxaca","479","Santiago Nejapilla",55,0.0,0.0,17.4203,-97.3726,53.2512,"Medio",0.83384
"Maíz","16","Michoacán de Ocampo","063","Panindícuaro",792,0.0,0.0,19.984,-101.761,55.1032,"Bajo",0.862839
"Maíz","21","Puebla","040","Cuautinchán",1585,0.0,0.0,18.9557,-98.016,52.1251,"Alto",0.816206
"Maíz","08","Chihuahua","063","Temósachic",391,0.0,0.0,28.9528,-107.83,53.909,"Medio",0.84414
"Maíz","14","Jalisco","084","Talpa de Allende",385,0.0,0.0,20.3814,-104.818,57.0866,"Muy bajo",0.893896
"Maíz","21","Puebla","146","Santa Catarina Tlaltempan",63,0.0,0.0,18.6143,-98.0799,52.3966,"Alto",0.820457
"Maíz","24","San Luis Potosí","030","San Nicolás Tolentino",279,0.0,0.0,22.2485,-100.552,53.6914,"Medio",0.840733
"Maíz","13","Hidalgo","012","Atotonilco el Grande",3436,0.0,0.0,20.2869,-98.669,54.7205,"Bajo",0.856848
"Maíz","20","Oaxaca","146","San Francisco Logueche",173,0.0,0.0,16.3523,-96.378,50.1102,"Alto",0.784655
"Maíz","13","Hidalgo","021","Emiliano Zapata",303,0.0,0.0,19.657,-98.5474,58.1526,"Muy bajo",0.910588
"Maíz","20","Oaxaca","101","San Andrés Zabache",82,0.0,0.0,16.6001,-96.8577,49.5264,"Alto",0.775515
"Maíz","14","Jalisco","095","Teuchitlán",509,0.0,0.0,20.6853,-103.849,57.3014,"Muy bajo",0.89726
"Maíz","20","Oaxaca","170","San José Lachiguiri",263,814706.0,0.0,16.3788,-96.3364,44.831,"Muy alto",0.701991
"Maíz","20","Oaxaca","093","San Andrés Lagunas",224,0.0,0.0,17.5744,-97.5227,54.3317,"Medio",0.850759
"Maíz","20","Oaxaca","464","Santiago Ihuitlán Plumas",95,0.0,0.0,17.8485,-97.4297,53.0205,"Medio",0.830228
"Maíz","20","Oaxaca","332","San Pedro Topiltepec",117,0.0,0.0,17.4372,-97.3437,54.2764,"Medio",0.849893
"Maíz","21","Puebla","092","Juan N. Méndez",836,0.0,0.0,18.54,-97.7723,52.0315,"Alto",0.814741
"Maíz","14","Jalisco","003","Ahualulco de Mercado",1064,0.0,0.0,20.7006,-103.975,59.1648,"Muy bajo",0.926438
"Maíz","14","Jalisco","101","Tonalá",52,0.0,0.0,20.6233,-103.246,59.639,"Muy bajo",0.933864
"Maíz","15","México","105","Tlatlaya",2649,0.0,0.0,18.6178,-100.208,52.1901,"Alto",0.817224
"Maíz","20","Oaxaca","148","San Francisco Ozolotepec",265,0.0,0.0,16.1005,-96.2207,49.8568,"Alto",0.780688
"Maíz","13","Hidalgo","066","Villa de Tezontepec",99,0.0,0.0,19.8799,-98.8193,57.7164,"Muy bajo",0.903759
"Maíz","20","Oaxaca","209","San Juan Mixtepec",97,0.0,0.0,16.2775,-96.2995,49.2679,"Alto",0.771467
"Maíz","13","Hidalgo","007","Almoloya",426,0.0,0.0,19.7033,-98.4033,56.2583,"Bajo",0.880927
"Maíz","20","Oaxaca","268","San Miguel Ejutla",178,0.0,0.0,16.5804,-96.7394,52.8992,"Medio",0.828328
"Maíz","22","Querétaro","004","Cadereyta de Montes",2119,0.0,0.0,20.695,-99.8156,53.8269,"Medio",0.842854
"Maíz","13","Hidalgo","057","Singuilucan",1010,0.0,0.0,19.9675,-98.5172,54.7242,"Bajo",0.856905
"Maíz","20","Oaxaca","211","San Juan Ozolotepec",458,2052560.0,0.0,16.133,-96.2593,49.006,"Alto",0.767366
"Maíz","13","Hidalgo","082","Zapotlán de Juárez",45,0.0,0.0,19.974,-98.8619,57.8572,"Muy bajo",0.905963
"Maíz","15","México","004","Almoloya de Alquisiras",1527,0.0,0.0,18.8672,-99.8938,54.0693,"Medio",0.84665
"Maíz","13","Hidalgo","061","Tepeapulco",304,0.0,0.0,19.7857,-98.5537,59.176,"Muy bajo",0.926614
"Maíz","15","México","063","Ocuilan",2004,0.0,0.0,18.9791,-99.4169,54.6188,"Bajo",0.855254
"Maíz","13","Hidalgo","069","Tizayuca",151,0.0,0.0,19.8411,-98.9816,59.4173,"Muy bajo",0.930393
"Maíz","10","Durango","022","Poanas",566,0.0,0.0,23.9751,-104.044,57.3596,"Muy bajo",0.898172
"Maíz","13","Hidalgo","041","Mixquiahuala de Juárez",305,0.0,0.0,20.2294,-99.2138,57.9806,"Muy bajo",0.907896
"Maíz","13","Hidalgo","077","Tulancingo de Bravo",1181,0.0,0.0,20.0806,-98.3681,58.0696,"Muy bajo",0.909289
"Maíz","13","Hidalgo","072","Tlanalapa",66,0.0,0.0,19.8179,-98.6039,58.7599,"Muy bajo",0.920098
"Maíz","13","Hidalgo","083","Zempoala",343,0.0,0.0,19.9154,-98.6681,58.51,"Muy bajo",0.916185
"Maíz","22","Querétaro","017","Tequisquiapan",733,0.0,0.0,20.5188,-99.8838,57.3416,"Muy bajo",0.89789
"Maíz","08","Chihuahua","036","Jiménez",1,0.0,0.0,27.1305,-104.923,58.8406,"Muy bajo",0.921362
"Maíz","08","Chihuahua","055","Rosales",1,0.0,0.0,28.1869,-105.554,57.7002,"Muy bajo",0.903505
"Maíz","08","Chihuahua","005","Ascensión",1,0.0,0.0,31.0922,-107.996,57.1039,"Muy bajo",0.894167
"Maíz","08","Chihuahua","028","Guadalupe",4,0.0,0.0,31.3901,-106.102,56.2444,"Bajo",0.880709
"Maíz","08","Chihuahua","059","San Francisco del Oro",12,0.0,0.0,26.859,-105.85,57.9759,"Muy bajo",0.907821
"Maíz","21","Puebla","147","Santa Inés Ahuatempan",1007,0.0,0.0,18.4127,-98.0177,50.7785,"Alto",0.79512
"Maíz","23","Quintana Roo","009","Tulum",6,0.0,0.0,20.2108,-87.4632,56.148,"Bajo",0.879199
"Maíz","13","Hidalgo","016","Cuautepec de Hinojosa",2853,0.0,0.0,20.0355,-98.3097,54.9794,"Bajo",0.860901
"Maíz","04","Campeche","006","Hopelchén",6148,0.0,0.0,19.7455,-89.845,53.6026,"Medio",0.839343
"Maíz","22","Querétaro","018","Tolimán",569,0.0,0.0,20.9081,-99.9308,53.3292,"Medio",0.835061
"Maíz","22","Querétaro","007","Ezequiel Montes",389,0.0,0.0,20.6653,-99.8984,56.1421,"Bajo",0.879108
"Maíz","13","Hidalgo","001","Acatlán",1542,0.0,0.0,20.1458,-98.4384,53.8667,"Medio",0.843478
"Maíz","18","Nayarit","016","Tecuala",116,0.0,0.0,22.395,-105.456,56.6217,"Muy bajo",0.886617
"Maíz","21","Puebla","095","La Magdalena Tlatlauquitepec",54,0.0,0.0,18.7585,-98.1007,55.7065,"Bajo",0.872287
"Maíz","22","Querétaro","009","Jalpan de Serra",430,0.0,0.0,21.2168,-99.4729,55.31,"Bajo",0.866078
"Maíz","14","Jalisco","024","Cocula",1799,0.0,0.0,20.3675,-103.824,57.8696,"Muy bajo",0.906157
"Maíz","21","Puebla","037","Coyotepec",543,0.0,0.0,18.4044,-97.8308,54.162,"Medio",0.848102
"Maíz","15","México","077","San Simón de Guerrero",686,0.0,0.0,19.0231,-100.007,53.8551,"Medio",0.843296
"Maíz","22","Querétaro","005","Colón",1624,0.0,0.0,20.7883,-100.045,54.7822,"Bajo",0.857813
"Maíz","24","San Luis Potosí","034","San Vicente Tancuayalab",636,0.0,0.0,21.7149,-98.5857,53.825,"Medio",0.842825
"Maíz","14","Jalisco","077","San Martín Hidalgo",2742,0.0,0.0,20.435,-103.929,57.522,"Muy bajo",0.900715
"Maíz","16","Michoacán de Ocampo","034","Hidalgo",1348,0.0,0.0,19.6894,-100.555,55.7162,"Bajo",0.872438
"Maíz","22","Querétaro","002","Pinal de Amoles",975,0.0,0.0,21.1353,-99.6275,51.3061,"Alto",0.803383
"Maíz","22","Querétaro","015","San Joaquín",196,0.0,0.0,20.9161,-99.5664,52.5047,"Alto",0.822151
"Maíz","22","Querétaro","012","Pedro Escobedo",924,0.0,0.0,20.5025,-100.145,56.961,"Muy bajo",0.89193
"Maíz","22","Querétaro","013","Peñamiller",441,0.0,0.0,21.0536,-99.8145,53.0975,"Medio",0.831434
"Maíz","22","Querétaro","016","San Juan del Río",4183,0.0,0.0,20.3864,-99.9996,58.8118,"Muy bajo",0.920912
"Maíz","22","Querétaro","001","Amealco de Bonfil",4767,0.0,0.0,20.1864,-100.144,52.6385,"Medio",0.824245
"Maíz","22","Querétaro","003","Arroyo Seco",525,0.0,0.0,21.548,-99.6892,54.4221,"Medio",0.852174
"Maíz","04","Campeche","001","Calkiní",1149,0.0,0.0,20.3712,-90.0507,55.3813,"Bajo",0.867194
"Maíz","13","Hidalgo","017","Chapantongo",1351,0.0,0.0,20.2853,-99.4132,53.4655,"Medio",0.837195
"Maíz","21","Puebla","082","Ixcaquixtla",815,0.0,0.0,18.4601,-97.8323,55.9753,"Bajo",0.876495
"Maíz","13","Hidalgo","056","Santiago Tulantepec de Lugo Guerrero",269,0.0,0.0,20.0392,-98.357,57.5532,"Muy bajo",0.901203
"Maíz","04","Campeche","008","Tenabo",1367,0.0,0.0,20.0397,-90.2258,55.182,"Bajo",0.864073
"Maíz","14","Jalisco","071","San Cristóbal de la Barranca",234,0.0,0.0,21.0444,-103.429,54.3823,"Medio",0.851552
"Maíz","14","Jalisco","006","Ameca",3815,0.0,0.0,20.5486,-104.043,58.385,"Muy bajo",0.914228
"Maíz","14","Jalisco","114","Villa Corona",533,0.0,0.0,20.4164,-103.661,57.4552,"Muy bajo",0.899668
"Maíz","13","Hidalgo","002","Acaxochitlán",3374,0.0,0.0,20.1586,-98.2033,50.6465,"Alto",0.793053
"Maíz","22","Querétaro","010","Landa de Matamoros",810,0.0,0.0,21.1835,-99.3219,51.8576,"Alto",0.812017
"Maíz","15","México","119","Zumpahuacán",1078,0.0,0.0,18.8409,-99.5856,52.2107,"Alto",0.817546
"Maíz","11","Guanajuato","022","Ocampo",985,0.0,0.0,21.6485,-101.478,54.7695,"Bajo",0.857614
"Maíz","04","Campeche","013","Dzitbalché",534,0.0,0.0,20.3207,-90.0568,0.0,"",0.0
"Maíz","13","Hidalgo","040","La Misión",428,0.0,0.0,21.0994,-99.1232,50.0579,"Alto",0.783838
"Maíz","10","Durango","032","Santiago Papasquiaro",1167,0.0,0.0,25.0391,-105.421,56.4002,"Bajo",0.883149
"Maíz","10","Durango","035","Tepehuanes",213,0.0,0.0,25.3432,-105.723,54.1944,"Medio",0.848609
"Maíz","08","Chihuahua","022","Dr. Belisario Domínguez",55,0.0,0.0,28.1547,-106.477,55.1877,"Bajo",0.864163
"Maíz","10","Durango","002","Canelas",289,0.0,0.0,25.123,-106.546,50.8021,"Alto",0.795491
"Maíz","32","Zacatecas","032","Morelos",94,0.0,0.0,22.8622,-102.61,58.5232,"Muy bajo",0.916393
"Maíz","32","Zacatecas","056","Zacatecas",263,0.0,0.0,22.7761,-102.572,60.1762,"Muy bajo",0.942275
"Maíz","13","Hidalgo","035","Metepec",620,0.0,0.0,20.2384,-98.3222,54.9243,"Bajo",0.860038
"Maíz","13","Hidalgo","044","Nopala de Villagrán",2122,0.0,0.0,20.2517,-99.6443,54.1034,"Medio",0.847184
"Maíz","08","Chihuahua","026","Gran Morelos",52,0.0,0.0,28.2478,-106.51,56.1824,"Bajo",0.879739
"Maíz","10","Durango","019","Otáez",693,0.0,0.0,24.6987,-105.994,50.5858,"Alto",0.792103
"Maíz","08","Chihuahua","049","Nonoava",115,2269050.0,0.0,27.4721,-106.735,49.1095,"Alto",0.768987
"Maíz","13","Hidalgo","027","Huehuetla",1208,5445120.0,0.0,20.4603,-98.0784,48.8438,"Alto",0.764825
"Maíz","10","Durango","037","Topia",154,0.0,0.0,25.209,-106.571,51.8223,"Alto",0.811466
"Maíz","21","Puebla","052","Chigmecatitlán",129,0.0,0.0,18.6456,-98.0756,51.9459,"Alto",0.813401
"Maíz","14","Jalisco","007","San Juanito de Escobedo",779,0.0,0.0,20.7994,-104.0,57.9549,"Muy bajo",0.907494
"Maíz","21","Puebla","131","San Juan Atzompa",126,0.0,0.0,18.7461,-98.0243,54.4551,"Medio",0.852692
"Maíz","15","México","040","Ixtapan de la Sal",420,0.0,0.0,18.8446,-99.6758,56.3261,"Bajo",0.881988
"Maíz","21","Puebla","070","Huatlatlauca",1155,0.0,0.0,18.6788,-98.0508,50.7069,"Alto",0.794
"Maíz","15","México","021","Coatepec Harinas",1112,0.0,0.0,18.9257,-99.7685,53.8645,"Medio",0.843443
"Maíz","13","Hidalgo","059","Tecozautla",1947,0.0,0.0,20.5339,-99.6349,54.5508,"Medio",0.85419
"Maíz","18","Nayarit","019","La Yesca",623,38950100.0,0.0,21.3189,-104.01,44.5301,"Muy alto",0.69728
"Maíz","15","México","088","Tenancingo",1669,0.0,0.0,18.9618,-99.5938,56.3097,"Bajo",0.881731
"Maíz","18","Nayarit","020","Bahía de Banderas",190,0.0,0.0,20.8068,-105.248,59.2066,"Muy bajo",0.927093
"Maíz","23","Quintana Roo","011","Puerto Morelos",21,0.0,0.0,20.8485,-86.8762,58.2497,"Muy bajo",0.912109
"Maíz","23","Quintana Roo","003","Isla Mujeres",10,0.0,0.0,21.2566,-86.7461,56.9425,"Muy bajo",0.891641
"Maíz","24","San Luis Potosí","040","Tamuín",476,0.0,0.0,22.0041,-98.7752,55.073,"Bajo",0.862366
"Maíz","18","Nayarit","014","Santa María del Oro",454,0.0,0.0,21.3332,-104.587,55.6729,"Bajo",0.87176
"Maíz","15","México","086","Temascaltepec",2133,0.0,0.0,19.0431,-100.041,52.9102,"Medio",0.828499
"Maíz","15","México","117","Zacualpan",1877,0.0,0.0,18.7187,-99.7756,49.6931,"Alto",0.778124
"Maíz","11","Guanajuato","029","San Diego de la Unión",1754,0.0,0.0,21.4664,-100.873,53.4163,"Medio",0.836425
"Maíz","11","Guanajuato","014","Dolores Hidalgo Cuna de la Independencia Nacional",3849,0.0,0.0,21.1592,-100.917,55.0126,"Bajo",0.86142
"Maíz","21","Puebla","018","Atexcal",567,0.0,0.0,18.3984,-97.7368,53.0098,"Medio",0.83006
"Maíz","21","Puebla","098","Molcaxac",916,0.0,0.0,18.7379,-97.9119,53.5957,"Medio",0.839234
"Maíz","15","México","082","Tejupilco",4683,0.0,0.0,18.9057,-100.153,54.0333,"Medio",0.846086
"Maíz","04","Campeche","010","Calakmul",4158,0.0,0.0,18.5054,-89.3973,50.7094,"Alto",0.794038
"Maíz","16","Michoacán de Ocampo","070","Purépero",283,0.0,0.0,19.91,-102.007,57.7734,"Muy bajo",0.904651
"Maíz","16","Michoacán de Ocampo","075","Los Reyes",448,0.0,0.0,19.589,-102.475,55.8296,"Bajo",0.874214
"Maíz","16","Michoacán de Ocampo","094","Tlazazalca",689,0.0,0.0,19.9712,-102.057,54.6605,"Bajo",0.855908
"Maíz","16","Michoacán de Ocampo","095","Tocumbo",91,0.0,0.0,19.7033,-102.521,56.1138,"Bajo",0.878664
"Maíz","16","Michoacán de Ocampo","025","Chilchota",1330,0.0,0.0,19.8492,-102.119,54.1674,"Medio",0.848186
