cultivo,cve_ent,entidad,cve_mun,municipio,productores,escenario_precio,escenario_marginacion,latitud,longitud,im,gm
Leche,20,Oaxaca,547,Teotongo,10,2.1,5.1,17.7263,-97.5367,54.3033,Medio
Leche,20,Oaxaca,549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",16,2.1,5.1,17.6545,-97.8083,51.6898,Alto
Leche,20,Oaxaca,550,San Jerónimo Tlacochahuaya,4,2.1,5.1,17.0089,-96.5811,53.6871,Medio
Leche,20,Oaxaca,553,Tlalixtac de Cabrera,6,2.1,5.1,17.0745,-96.6484,57.0685,Muy bajo
Leche,20,Oaxaca,555,Trinidad Zaachila,43,2.1,5.1,16.9212,-96.7653,53.2272,Medio
Leche,20,Oaxaca,557,Unión Hidalgo,129,2.1,5.1,16.4728,-94.8289,57.4027,Muy bajo
Leche,20,Oaxaca,559,San Juan Bautista Valle Nacional,12,2.1,5.1,17.775,-96.304,53.6107,Medio
Leche,20,Oaxaca,562,Magdalena Yodocono de Porfirio Díaz,2,2.1,5.1,17.3851,-97.355,53.9981,Medio
Leche,20,Oaxaca,565,Villa de Zaachila,10,2.1,5.1,16.9507,-96.7506,51.8806,Alto
Leche,20,Oaxaca,566,San Mateo Yucutindoo,30,2.1,5.1,16.8764,-97.2389,49.6371,Alto
Leche,20,Oaxaca,569,Santa Inés de Zaragoza,2,2.1,5.1,17.2285,-97.1592,49.8132,Alto
Leche,20,Oaxaca,570,Zimatlán de Álvarez,37,2.1,5.1,16.8667,-96.7856,54.1301,Medio
Leche,21,Puebla,001,Acajete,24,2.1,5.1,19.1049,-97.9527,54.187,Medio
Leche,21,Puebla,003,Acatlán,34,2.1,5.1,18.2023,-98.0486,53.9813,Medio
Leche,21,Puebla,004,Acatzingo,20,2.1,5.1,18.9795,-97.7855,54.304,Medio
Leche,21,Puebla,005,Acteopan,1,2.1,5.1,18.765,-98.7153,47.1914,Muy alto
Leche,21,Puebla,006,Ahuacatlán,9,2.1,5.1,20.0055,-97.8607,49.9004,Alto
Leche,21,Puebla,007,Ahuatlán,8,2.1,5.1,18.573,-98.2552,51.5294,Alto
Leche,21,Puebla,008,Ahuazotepec,78,2.1,5.1,20.046,-98.1623,55.363,Bajo
Leche,21,Puebla,010,Ajalpan,19,2.1,5.1,18.3775,-97.2583,49.5227,Alto
Leche,21,Puebla,011,Albino Zertuche,6,2.1,5.1,18.0173,-98.5402,53.155,Medio
Leche,21,Puebla,012,Aljojuca,6,2.1,5.1,19.1004,-97.5313,54.4015,Medio
Leche,21,Puebla,013,Altepexi,16,2.1,5.1,18.3668,-97.2992,54.6388,Bajo
Leche,21,Puebla,014,Amixtlán,6,2.1,5.1,20.0494,-97.7989,49.8822,Alto
Leche,21,Puebla,015,Amozoc,11,2.1,5.1,19.0446,-98.0449,56.5769,Muy bajo
Leche,21,Puebla,016,Aquixtla,37,2.1,5.1,19.7967,-97.9366,52.8768,Medio
Leche,21,Puebla,017,Atempan,10,2.1,5.1,19.8399,-97.4593,53.9876,Medio
Leche,21,Puebla,019,Atlixco,122,2.1,5.1,18.9088,-98.4342,56.6301,Muy bajo
Leche,21,Puebla,020,Atoyatempan,19,2.1,5.1,18.8226,-97.9137,55.4477,Bajo
Leche,21,Puebla,022,Atzitzihuacán,7,2.1,5.1,18.8237,-98.5826,52.8578,Medio
Leche,21,Puebla,023,Atzitzintla,8,2.1,5.1,18.8974,-97.3274,51.671,Alto
Leche,21,Puebla,024,Axutla,8,2.1,5.1,18.1886,-98.3894,52.9334,Medio
Leche,21,Puebla,025,Ayotoxco de Guerrero,33,2.1,5.1,20.0972,-97.4105,52.4809,Alto
Leche,21,Puebla,026,Calpan,45,2.1,5.1,19.1079,-98.4592,54.3972,Medio
Leche,21,Puebla,029,Caxhuacan,1,2.1,5.1,20.064,-97.6066,51.9725,Alto
Leche,21,Puebla,032,Cohetzala,21,2.1,5.1,18.2064,-98.8059,53.0128,Medio
Leche,21,Puebla,034,Coronango,67,2.1,5.1,19.1311,-98.3081,57.2454,Muy bajo
Leche,21,Puebla,035,Coxcatlán,1,2.1,5.1,18.2665,-97.1471,53.8094,Medio
Leche,21,Puebla,038,Cuapiaxtla de Madero,7,2.1,5.1,18.9169,-97.8253,54.3849,Medio
Leche,21,Puebla,039,Cuautempan,1,2.1,5.1,19.9126,-97.7962,52.3646,Alto
Leche,21,Puebla,040,Cuautinchán,63,2.1,5.1,18.9557,-98.016,52.1251,Alto
Leche,21,Puebla,041,Cuautlancingo,27,2.1,5.1,19.0893,-98.2733,59.8907,Muy bajo
Leche,21,Puebla,042,Cuayuca de Andrade,2,2.1,5.1,18.4867,-98.1839,51.1132,Alto
Leche,21,Puebla,043,Cuetzalan del Progreso,24,2.1,5.1,20.0185,-97.5208,51.003,Alto
Leche,21,Puebla,044,Cuyoaco,31,2.1,5.1,19.6053,-97.6218,54.4737,Medio
Leche,21,Puebla,045,Chalchicomula de Sesma,38,2.1,5.1,18.9883,-97.4485,55.413,Bajo
Leche,21,Puebla,046,Chapulco,2,2.1,5.1,18.6205,-97.4112,54.838,Bajo
Leche,21,Puebla,047,Chiautla,107,2.1,5.1,18.2997,-98.6028,54.4931,Medio
Leche,21,Puebla,048,Chiautzingo,27,2.1,5.1,19.2029,-98.4683,55.8222,Bajo
Leche,21,Puebla,049,Chiconcuautla,36,2.1,5.1,20.0948,-97.9396,48.8918,Alto
Leche,21,Puebla,050,Chichiquila,5,2.1,5.1,19.2003,-97.0677,49.2873,Alto
Leche,21,Puebla,051,Chietla,21,2.1,5.1,18.5194,-98.5784,55.0571,Bajo
Leche,21,Puebla,053,Chignahuapan,815,2.1,5.1,19.8382,-98.031,54.8358,Bajo
Leche,21,Puebla,054,Chignautla,26,2.1,5.1,19.8139,-97.3894,53.6994,Medio
Leche,21,Puebla,055,Chila,5,2.1,5.1,17.97,-97.8617,51.4706,Alto
Leche,21,Puebla,056,Chila de la Sal,7,2.1,5.1,18.1091,-98.4843,53.1187,Medio
Leche,21,Puebla,057,Honey,247,2.1,5.1,20.2392,-98.2121,52.2546,Alto
Leche,21,Puebla,058,Chilchotla,2,2.1,5.1,19.2552,-97.1839,51.6092,Alto
Leche,21,Puebla,061,Eloxochitlán,2,2.1,5.1,18.4989,-96.9548,45.8768,Muy alto
Leche,21,Puebla,063,Esperanza,54,2.1,5.1,18.8584,-97.3751,55.3545,Bajo
Leche,21,Puebla,064,Francisco Z. Mena,69,2.1,5.1,20.7337,-97.8521,51.4758,Alto
Leche,21,Puebla,065,General Felipe Ángeles,2,2.1,5.1,18.9934,-97.7088,54.5078,Medio
Leche,21,Puebla,066,Guadalupe,1,2.1,5.1,18.0915,-98.1204,51.6632,Alto
Leche,21,Puebla,067,Guadalupe Victoria,17,2.1,5.1,19.2898,-97.3427,54.9963,Bajo
Leche,21,Puebla,068,Hermenegildo Galeana,11,2.1,5.1,20.1217,-97.7446,49.9632,Alto
Leche,21,Puebla,069,Huaquechula,19,2.1,5.1,18.7707,-98.5415,53.264,Medio
Leche,21,Puebla,070,Huatlatlauca,2,2.1,5.1,18.6788,-98.0508,50.7069,Alto
Leche,21,Puebla,071,Huauchinango,70,2.1,5.1,20.1747,-98.0513,55.6599,Bajo
Leche,21,Puebla,072,Huehuetla,4,2.1,5.1,20.1041,-97.6249,47.7544,Muy alto
Leche,21,Puebla,073,Huehuetlán el Chico,9,2.1,5.1,18.3732,-98.688,53.7192,Medio
Leche,21,Puebla,074,Huejotzingo,429,2.1,5.1,19.159,-98.408,57.2878,Muy bajo
Leche,21,Puebla,075,Hueyapan,4,2.1,5.1,19.8826,-97.4459,53.7123,Medio
Leche,21,Puebla,076,Hueytamalco,42,2.1,5.1,19.9395,-97.289,52.9064,Medio
Leche,21,Puebla,077,Hueytlalpan,3,2.1,5.1,20.0257,-97.6987,46.7655,Muy alto
Leche,21,Puebla,078,Huitzilan de Serdán,4,2.1,5.1,19.9662,-97.6935,49.5319,Alto
Leche,21,Puebla,079,Huitziltepec,24,2.1,5.1,18.7694,-97.8808,54.3189,Medio
Leche,21,Puebla,081,Ixcamilpa de Guerrero,49,2.1,5.1,18.027,-98.6966,49.6206,Alto
Leche,21,Puebla,082,Ixcaquixtla,1,2.1,5.1,18.4601,-97.8323,55.9753,Bajo
Leche,21,Puebla,083,Ixtacamaxtitlán,320,2.1,5.1,19.6236,-97.8166,52.4373,Alto
Leche,21,Puebla,084,Ixtepec,2,2.1,5.1,20.0249,-97.6468,48.7532,Alto
Leche,21,Puebla,085,Izúcar de Matamoros,16,2.1,5.1,18.6022,-98.4654,55.9804,Bajo
Leche,21,Puebla,086,Jalpan,47,2.1,5.1,20.4801,-97.9426,50.0478,Alto
Leche,21,Puebla,087,Jolalpan,77,2.1,5.1,18.3205,-98.8443,51.4368,Alto
Leche,21,Puebla,088,Jonotla,2,2.1,5.1,20.0304,-97.5749,51.3817,Alto
Leche,21,Puebla,089,Jopala,16,2.1,5.1,20.1628,-97.6929,50.9711,Alto
Leche,21,Puebla,090,Juan C. Bonilla,34,2.1,5.1,19.1107,-98.329,57.2795,Muy bajo
Leche,21,Puebla,093,Lafragua,7,2.1,5.1,19.2964,-97.299,53.2466,Medio
Leche,21,Puebla,094,Libres,759,2.1,5.1,19.4647,-97.6877,55.7247,Bajo
Leche,21,Puebla,096,Mazapiltepec de Juárez,24,2.1,5.1,19.1193,-97.7035,54.8423,Bajo
Leche,21,Puebla,097,Mixtla,5,2.1,5.1,18.903,-97.8953,56.1029,Bajo
Leche,21,Puebla,098,Molcaxac,1,2.1,5.1,18.7379,-97.9119,53.5957,Medio
Leche,21,Puebla,099,Cañada Morelos,413,2.1,5.1,18.737,-97.4221,52.2034,Alto
Leche,21,Puebla,100,Naupan,2,2.1,5.1,20.2285,-98.1097,50.5501,Alto
Leche,21,Puebla,101,Nauzontla,20,2.1,5.1,19.959,-97.6031,52.6611,Medio
Leche,21,Puebla,102,Nealtican,9,2.1,5.1,19.0509,-98.4277,56.6531,Muy bajo
Leche,21,Puebla,104,Nopalucan,41,2.1,5.1,19.216,-97.8235,55.8217,Bajo
Leche,21,Puebla,105,Ocotepec,12,2.1,5.1,19.5555,-97.6491,53.3652,Medio
Leche,21,Puebla,106,Ocoyucan,96,2.1,5.1,18.9768,-98.3024,55.9892,Bajo
Leche,21,Puebla,107,Olintla,1,2.1,5.1,20.1017,-97.6847,43.6857,Muy alto
Leche,21,Puebla,108,Oriental,176,2.1,5.1,19.3758,-97.6194,55.4971,Bajo
Leche,21,Puebla,109,Pahuatlán,7,2.1,5.1,20.2757,-98.1499,51.6955,Alto
Leche,21,Puebla,110,Palmar de Bravo,245,2.1,5.1,18.8359,-97.5475,53.2714,Medio
Leche,21,Puebla,111,Pantepec,62,2.1,5.1,20.5218,-97.9385,49.963,Alto
Leche,21,Puebla,112,Petlalcingo,3,2.1,5.1,18.0822,-97.9178,52.0673,Alto
Leche,21,Puebla,113,Piaxtla,8,2.1,5.1,18.1988,-98.2601,52.1133,Alto
Leche,21,Puebla,114,Puebla,79,2.1,5.1,19.044,-98.1975,59.4645,Muy bajo
Leche,21,Puebla,115,Quecholac,10,2.1,5.1,18.9551,-97.6604,53.3908,Medio
Leche,21,Puebla,116,Quimixtlán,29,2.1,5.1,19.2533,-97.1357,50.9674,Alto
Leche,21,Puebla,117,Rafael Lara Grajales,1,2.1,5.1,19.2254,-97.8046,56.9627,Muy bajo
Leche,21,Puebla,118,Los Reyes de Juárez,15,2.1,5.1,18.9468,-97.8131,54.8766,Bajo
Leche,21,Puebla,119,San Andrés Cholula,88,2.1,5.1,19.0509,-98.3007,59.9366,Muy bajo
Leche,21,Puebla,120,San Antonio Cañada,1,2.1,5.1,18.4973,-97.29,50.1661,Alto
Leche,21,Puebla,121,San Diego la Mesa Tochimiltzingo,1,2.1,5.1,18.8096,-98.3314,52.4073,Alto
Leche,21,Puebla,122,San Felipe Teotlalcingo,30,2.1,5.1,19.2357,-98.4955,56.2779,Bajo
Leche,21,Puebla,124,San Gabriel Chilac,2,2.1,5.1,18.3263,-97.348,54.336,Medio
Leche,21,Puebla,125,San Gregorio Atzompa,115,2.1,5.1,19.0267,-98.3458,57.9782,Muy bajo
Leche,21,Puebla,126,San Jerónimo Tecuanipan,11,2.1,5.1,19.0144,-98.401,53.428,Medio
Leche,21,Puebla,127,San Jerónimo Xayacatlán,2,2.1,5.1,18.2213,-97.9143,52.5505,Alto
Leche,21,Puebla,128,San José Chiapa,168,2.1,5.1,19.2421,-97.7688,56.2186,Bajo
Leche,21,Puebla,129,San José Miahuatlán,5,2.1,5.1,18.2902,-97.2877,53.7825,Medio
Leche,21,Puebla,130,San Juan Atenco,9,2.1,5.1,19.0899,-97.5409,54.1647,Medio
Leche,21,Puebla,132,San Martín Texmelucan,389,2.1,5.1,19.2829,-98.4355,58.2204,Muy bajo
Leche,21,Puebla,133,San Martín Totoltepec,1,2.1,5.1,18.6492,-98.3464,54.2494,Medio
Leche,21,Puebla,134,San Matías Tlalancaleca,89,2.1,5.1,19.3244,-98.4982,56.6225,Muy bajo
Leche,21,Puebla,135,San Miguel Ixitlán,9,2.1,5.1,17.9995,-97.7734,53.9091,Medio
Leche,21,Puebla,136,San Miguel Xoxtla,15,2.1,5.1,19.1683,-98.3097,58.6899,Muy bajo
Leche,21,Puebla,137,San Nicolás Buenos Aires,9,2.1,5.1,19.1619,-97.5484,53.1798,Medio
Leche,21,Puebla,138,San Nicolás de los Ranchos,4,2.1,5.1,19.0726,-98.4857,54.8181,Bajo
Leche,21,Puebla,139,San Pablo Anicano,2,2.1,5.1,18.1245,-98.084,52.6481,Medio
Leche,21,Puebla,140,San Pedro Cholula,43,2.1,5.1,19.0625,-98.3075,59.0793,Muy bajo
Leche,21,Puebla,142,San Salvador el Seco,44,2.1,5.1,19.1347,-97.6427,55.4521,Bajo
Leche,21,Puebla,143,San Salvador el Verde,97,2.1,5.1,19.269,-98.5172,56.8429,Muy bajo
Leche,21,Puebla,144,San Salvador Huixcolotla,5,2.1,5.1,18.9206,-97.7718,53.8076,Medio
Leche,21,Puebla,145,San Sebastián Tlacotepec,3,2.1,5.1,18.4046,-96.8506,47.7344,Muy alto
Leche,21,Puebla,147,Santa Inés Ahuatempan,9,2.1,5.1,18.4127,-98.0177,50.7785,Alto
Leche,21,Puebla,148,Santa Isabel Cholula,2,2.1,5.1,18.9946,-98.3792,51.6305,Alto
Leche,21,Puebla,149,Santiago Miahuatlán,32,2.1,5.1,18.5532,-97.4419,53.4987,Medio
Leche,21,Puebla,151,Santo Tomás Hueyotlipan,70,2.1,5.1,18.8911,-97.8672,56.0821,Bajo
Leche,21,Puebla,152,Soltepec,17,2.1,5.1,19.1192,-97.7084,55.0714,Bajo
Leche,21,Puebla,153,Tecali de Herrera,42,2.1,5.1,18.901,-97.9691,55.5035,Bajo
Leche,21,Puebla,154,Tecamachalco,590,2.1,5.1,18.8847,-97.7284,55.8088,Bajo
Leche,21,Puebla,155,Tecomatlán,15,2.1,5.1,18.111,-98.3144,53.2446,Medio
Leche,21,Puebla,156,Tehuacán,94,2.1,5.1,18.4622,-97.392,57.1736,Muy bajo
Leche,21,Puebla,157,Tehuitzingo,17,2.1,5.1,18.3317,-98.2761,52.2174,Alto
Leche,21,Puebla,158,Tenampulco,55,2.1,5.1,20.1712,-97.4055,50.1497,Alto
Leche,21,Puebla,160,Teotlalco,28,2.1,5.1,18.4696,-98.7783,53.4744,Medio
Leche,21,Puebla,161,Tepanco de López,37,2.1,5.1,18.5551,-97.5615,54.8046,Bajo
Leche,21,Puebla,162,Tepango de Rodríguez,6,2.1,5.1,20.0028,-97.7963,47.9911,Muy alto
Leche,21,Puebla,164,Tepeaca,134,2.1,5.1,18.9661,-97.9054,55.574,Bajo
Leche,21,Puebla,166,Tepeojuma,2,2.1,5.1,18.7224,-98.4503,54.5752,Medio
Leche,21,Puebla,168,Tepexco,2,2.1,5.1,18.6416,-98.6905,50.5402,Alto
Leche,21,Puebla,169,Tepexi de Rodríguez,3,2.1,5.1,18.581,-97.9262,52.6198,Alto
Leche,21,Puebla,170,Tepeyahualco,265,2.1,5.1,19.492,-97.4922,53.9554,Medio
Leche,21,Puebla,171,Tepeyahualco de Cuauhtémoc,21,2.1,5.1,18.8131,-97.878,55.4531,Bajo
Leche,21,Puebla,172,Tetela de Ocampo,17,2.1,5.1,19.8168,-97.806,52.9692,Medio
Leche,21,Puebla,173,Teteles de Ávila Castillo,15,2.1,5.1,19.8583,-97.4572,57.8375,Muy bajo
Leche,21,Puebla,174,Teziutlán,38,2.1,5.1,19.818,-97.3609,57.5212,Muy bajo
Leche,21,Puebla,175,Tianguismanalco,2,2.1,5.1,18.9778,-98.4482,54.6743,Bajo
Leche,21,Puebla,176,Tilapa,1,2.1,5.1,18.5916,-98.5564,54.4456,Medio
Leche,21,Puebla,177,Tlacotepec de Benito Juárez,49,2.1,5.1,18.6828,-97.6535,52.9059,Medio
Leche,21,Puebla,178,Tlacuilotepec,6,2.1,5.1,20.3263,-98.0689,49.8871,Alto
Leche,21,Puebla,179,Tlachichuca,22,2.1,5.1,19.1156,-97.4191,53.9961,Medio
Leche,21,Puebla,180,Tlahuapan,189,2.1,5.1,19.3305,-98.5824,55.7092,Bajo
Leche,21,Puebla,181,Tlaltenango,126,2.1,5.1,19.17,-98.3443,56.9621,Muy bajo
Leche,21,Puebla,182,Tlanepantla,34,2.1,5.1,18.8654,-97.8874,55.2548,Bajo
Leche,21,Puebla,183,Tlaola,8,2.1,5.1,20.137,-97.9243,49.3741,Alto
Leche,21,Puebla,184,Tlapacoya,2,2.1,5.1,20.1231,-97.8514,50.8921,Alto
Leche,21,Puebla,185,Tlapanalá,3,2.1,5.1,18.6961,-98.5378,53.3067,Medio
Leche,21,Puebla,186,Tlatlauquitepec,103,2.1,5.1,19.8513,-97.4966,54.8353,Bajo
Leche,21,Puebla,187,Tlaxco,4,2.1,5.1,20.4237,-98.0287,50.0122,Alto
Leche,21,Puebla,188,Tochimilco,9,2.1,5.1,18.8929,-98.5722,52.5502,Alto
Leche,21,Puebla,189,Tochtepec,361,2.1,5.1,18.8401,-97.8258,55.0301,Bajo
Leche,21,Puebla,191,Tulcingo,12,2.1,5.1,18.0451,-98.4413,52.3668,Alto
Leche,21,Puebla,192,Tuzamapan de Galeana,11,2.1,5.1,20.0656,-97.5751,53.13,Medio
Leche,21,Puebla,193,Tzicatlacoyan,1,2.1,5.1,18.8412,-98.0481,52.2511,Alto
Leche,21,Puebla,194,Venustiano Carranza,106,2.1,5.1,20.5049,-97.6694,53.2053,Medio
Leche,21,Puebla,195,Vicente Guerrero,5,2.1,5.1,18.5379,-97.2025,47.9615,Muy alto
Leche,21,Puebla,196,Xayacatlán de Bravo,1,2.1,5.1,18.2356,-97.9755,53.5318,Medio
Leche,21,Puebla,197,Xicotepec,44,2.1,5.1,20.2761,-97.9581,54.8333,Bajo
Leche,21,Puebla,198,Xicotlán,10,2.1,5.1,18.0587,-98.5249,47.3106,Muy alto
Leche,21,Puebla,199,Xiutetelco,35,2.1,5.1,19.7961,-97.3265,53.3024,Medio
Leche,21,Puebla,201,Xochiltepec,1,2.1,5.1,18.65,-98.3435,53.5895,Medio
Leche,21,Puebla,202,Xochitlán de Vicente Suárez,35,2.1,5.1,19.9683,-97.63,50.3628,Alto
Leche,21,Puebla,203,Xochitlán Todos Santos,4,2.1,5.1,18.7055,-97.7751,53.7539,Medio
Leche,21,Puebla,204,Yaonáhuac,4,2.1,5.1,19.8709,-97.4664,55.0249,Bajo
Leche,21,Puebla,205,Yehualtepec,36,2.1,5.1,18.7933,-97.6629,54.6532,Bajo
Leche,21,Puebla,206,Zacapala,12,2.1,5.1,18.5906,-98.0653,51.2382,Alto
Leche,21,Puebla,207,Zacapoaxtla,90,2.1,5.1,19.873,-97.5895,53.7487,Medio
Leche,21,Puebla,208,Zacatlán,246,2.1,5.1,19.9324,-97.9602,55.4249,Bajo
Leche,21,Puebla,209,Zapotitlán,2,2.1,5.1,18.3297,-97.4754,53.1391,Medio
Leche,21,Puebla,210,Zapotitlán de Méndez,2,2.1,5.1,20.0021,-97.7151,52.8592,Medio
Leche,21,Puebla,211,Zaragoza,48,2.1,5.1,19.7714,-97.5556,57.2524,Muy bajo
Leche,21,Puebla,212,Zautla,4,2.1,5.1,19.7151,-97.6723,51.1929,Alto
Leche,21,Puebla,213,Zihuateutla,56,2.1,5.1,20.2496,-97.8864,51.1223,Alto
Leche,21,Puebla,214,Zinacatepec,3,2.1,5.1,18.3333,-97.2454,54.4523,Medio
Leche,21,Puebla,216,Zoquiapan,1,2.1,5.1,20.0098,-97.5956,50.7778,Alto
Leche,21,Puebla,217,Zoquitlán,2,2.1,5.1,18.3357,-97.0173,48.1038,Muy alto
Leche,22,Querétaro,001,Amealco de Bonfil,374,2.1,5.1,20.1864,-100.144,52.6385,Medio
Leche,22,Querétaro,002,Pinal de Amoles,19,2.1,5.1,21.1353,-99.6275,51.3061,Alto
Leche,22,Querétaro,003,Arroyo Seco,22,2.1,5.1,21.548,-99.6892,54.4221,Medio
Leche,22,Querétaro,004,Cadereyta de Montes,16,2.1,5.1,20.695,-99.8156,53.8269,Medio
Leche,22,Querétaro,006,Corregidora,21,2.1,5.1,20.5524,-100.446,60.917,Muy bajo
Leche,22,Querétaro,007,Ezequiel Montes,38,2.1,5.1,20.6653,-99.8984,56.1421,Bajo
Leche,22,Querétaro,008,Huimilpan,31,2.1,5.1,20.3752,-100.274,55.806,Bajo
Leche,22,Querétaro,009,Jalpan de Serra,60,2.1,5.1,21.2168,-99.4729,55.31,Bajo
Leche,22,Querétaro,010,Landa de Matamoros,57,2.1,5.1,21.1835,-99.3219,51.8576,Alto
Leche,22,Querétaro,013,Peñamiller,12,2.1,5.1,21.0536,-99.8145,53.0975,Medio
Leche,22,Querétaro,014,Querétaro,27,2.1,5.1,20.5934,-100.39,60.365,Muy bajo
Leche,22,Querétaro,015,San Joaquín,3,2.1,5.1,20.9161,-99.5664,52.5047,Alto
Leche,22,Querétaro,016,San Juan del Río,89,2.1,5.1,20.3864,-99.9996,58.8118,Muy bajo
Leche,22,Querétaro,017,Tequisquiapan,27,2.1,5.1,20.5188,-99.8838,57.3416,Muy bajo
Leche,22,Querétaro,018,Tolimán,32,2.1,5.1,20.9081,-99.9308,53.3292,Medio
Leche,23,Quintana Roo,002,Felipe Carrillo Puerto,47,2.1,5.1,19.5785,-88.0466,52.6471,Medio
Leche,23,Quintana Roo,003,Isla Mujeres,4,2.1,5.1,21.2566,-86.7461,56.9425,Muy bajo
Leche,23,Quintana Roo,004,Othón P. Blanco,210,2.1,5.1,18.4939,-88.2979,57.8164,Muy bajo
Leche,23,Quintana Roo,005,Benito Juárez,2,2.1,5.1,21.1614,-86.8248,59.714,Muy bajo
Leche,23,Quintana Roo,006,José María Morelos,28,2.1,5.1,19.4184,-88.8292,52.4973,Alto
Leche,23,Quintana Roo,007,Lázaro Cárdenas,9,2.1,5.1,21.1014,-87.4872,53.5926,Medio
Leche,23,Quintana Roo,008,Solidaridad,2,2.1,5.1,20.6281,-87.0755,59.5756,Muy bajo
Leche,23,Quintana Roo,010,Bacalar,296,2.1,5.1,18.6761,-88.3894,53.4835,Medio
Leche,23,Quintana Roo,011,Puerto Morelos,2,2.1,5.1,20.8485,-86.8762,58.2497,Muy bajo
Leche,24,San Luis Potosí,001,Ahualulco del Sonido 13,34,2.1,5.1,22.4001,-101.167,52.7831,Medio
Leche,24,San Luis Potosí,002,Alaquines,127,2.1,5.1,22.1279,-99.6004,51.2282,Alto
Leche,24,San Luis Potosí,003,Aquismón,91,2.1,5.1,21.6214,-99.0195,47.7392,Muy alto
Leche,24,San Luis Potosí,004,Armadillo de los Infante,62,2.1,5.1,22.2436,-100.655,52.8997,Medio
Leche,24,San Luis Potosí,005,Cárdenas,7,2.1,5.1,22.0009,-99.6425,56.8675,Muy bajo
Leche,24,San Luis Potosí,006,Catorce,46,2.1,5.1,23.6904,-100.886,51.2711,Alto
Leche,24,San Luis Potosí,007,Cedral,126,2.1,5.1,23.8193,-100.727,56.8559,Muy bajo
Leche,24,San Luis Potosí,008,Cerritos,24,2.1,5.1,22.4277,-100.28,56.949,Muy bajo
Leche,24,San Luis Potosí,009,Cerro de San Pedro,25,2.1,5.1,22.2178,-100.8,56.3248,Bajo
Leche,24,San Luis Potosí,010,Ciudad del Maíz,57,2.1,5.1,22.3998,-99.6006,54.0304,Medio
Leche,24,San Luis Potosí,011,Ciudad Fernández,98,2.1,5.1,21.9435,-100.011,57.1508,Muy bajo
Leche,24,San Luis Potosí,012,Tancanhuitz,14,2.1,5.1,21.5973,-98.9664,49.1412,Alto
Leche,24,San Luis Potosí,013,Ciudad Valles,85,2.1,5.1,21.9865,-99.0187,57.448,Muy bajo
Leche,24,San Luis Potosí,014,Coxcatlán,6,2.1,5.1,21.5411,-98.9035,50.6319,Alto
Leche,24,San Luis Potosí,015,Charcas,206,2.1,5.1,23.1298,-101.113,54.6441,Bajo
Leche,24,San Luis Potosí,016,Ebano,147,2.1,5.1,22.2123,-98.3778,56.1644,Bajo
Leche,24,San Luis Potosí,017,Guadalcázar,41,2.1,5.1,22.6179,-100.4,49.007,Alto
Leche,24,San Luis Potosí,018,Huehuetlán,7,2.1,5.1,21.5462,-98.9664,50.5275,Alto
Leche,24,San Luis Potosí,019,Lagunillas,30,2.1,5.1,21.586,-99.567,52.756,Medio
Leche,24,San Luis Potosí,020,Matehuala,246,2.1,5.1,23.6464,-100.644,58.2205,Muy bajo
Leche,24,San Luis Potosí,021,Mexquitic de Carmona,115,2.1,5.1,22.2666,-101.113,54.0248,Medio
Leche,24,San Luis Potosí,022,Moctezuma,96,2.1,5.1,22.7499,-101.086,53.7656,Medio
Leche,24,San Luis Potosí,023,Rayón,30,2.1,5.1,21.8437,-99.6453,52.7615,Medio
Leche,24,San Luis Potosí,024,Rioverde,94,2.1,5.1,21.9324,-99.9929,56.2487,Bajo
Leche,24,San Luis Potosí,025,Salinas,182,2.1,5.1,22.628,-101.716,55.3206,Bajo
Leche,24,San Luis Potosí,026,San Antonio,10,2.1,5.1,21.6202,-98.9028,50.8419,Alto
Leche,24,San Luis Potosí,027,San Ciro de Acosta,52,2.1,5.1,21.65,-99.8187,55.3763,Bajo
Leche,24,San Luis Potosí,028,San Luis Potosí,317,2.1,5.1,22.1517,-100.977,60.4891,Muy bajo
Leche,24,San Luis Potosí,029,San Martín Chalchicuautla,234,2.1,5.1,21.3697,-98.6572,49.355,Alto
Leche,24,San Luis Potosí,030,San Nicolás Tolentino,89,2.1,5.1,22.2485,-100.552,53.6914,Medio
Leche,24,San Luis Potosí,031,Santa Catarina,47,2.1,5.1,21.6561,-99.4957,44.4703,Muy alto
Leche,24,San Luis Potosí,032,Santa María del Río,169,2.1,5.1,21.8004,-100.737,53.4361,Medio
Leche,24,San Luis Potosí,033,Santo Domingo,132,2.1,5.1,23.3253,-101.736,52.9906,Medio
Leche,24,San Luis Potosí,034,San Vicente Tancuayalab,137,2.1,5.1,21.7149,-98.5857,53.825,Medio
Leche,24,San Luis Potosí,035,Soledad de Graciano Sánchez,243,2.1,5.1,22.1879,-100.937,60.2933,Muy bajo
Leche,24,San Luis Potosí,036,Tamasopo,81,2.1,5.1,21.9239,-99.3922,51.091,Alto
Leche,24,San Luis Potosí,037,Tamazunchale,27,2.1,5.1,21.2627,-98.7915,52.83,Medio
Leche,24,San Luis Potosí,038,Tampacán,51,2.1,5.1,21.4023,-98.7277,50.7427,Alto
Leche,24,San Luis Potosí,039,Tampamolón Corona,55,2.1,5.1,21.5604,-98.8151,51.1475,Alto
Leche,24,San Luis Potosí,040,Tamuín,149,2.1,5.1,22.0041,-98.7752,55.073,Bajo
